<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ANTO.L,D,20030514,000000,123.40,123.40,122.40,122.40,194400,0
ANTO.L,D,20030515,000000,122.40,122.40,122.40,122.40,1500,0
ANTO.L,D,20030516,000000,122.40,122.40,122.40,122.40,8900,0
ANTO.L,D,20030519,000000,121.20,121.20,121.20,121.20,500,0
ANTO.L,D,20030520,000000,122.00,124.00,121.05,121.20,64700,0
ANTO.L,D,20030521,000000,122.00,125.00,119.80,125.00,371200,0
ANTO.L,D,20030522,000000,122.00,123.00,122.00,123.00,100000,0
ANTO.L,D,20030523,000000,122.40,123.20,122.00,122.00,72400,0
ANTO.L,D,20030526,000000,122.00,122.00,122.00,122.00,000,0
ANTO.L,D,20030527,000000,123.40,123.60,123.00,123.00,45500,0
ANTO.L,D,20030528,000000,123.15,124.00,123.00,124.00,20800,0
ANTO.L,D,20030529,000000,124.00,125.00,124.00,124.60,373700,0
ANTO.L,D,20030530,000000,124.95,125.00,124.00,125.00,667100,0
ANTO.L,D,20030602,000000,125.00,126.00,124.50,126.00,244500,0
ANTO.L,D,20030603,000000,125.50,126.00,125.50,126.00,151500,0
ANTO.L,D,20030604,000000,125.95,126.05,125.95,126.00,1131300,0
ANTO.L,D,20030605,000000,126.00,128.00,126.00,127.00,709300,0
ANTO.L,D,20030606,000000,127.00,127.00,127.00,127.00,520100,0
ANTO.L,D,20030609,000000,124.00,129.00,124.00,128.00,1099700,0
ANTO.L,D,20030610,000000,126.05,127.05,126.05,127.00,55700,0
ANTO.L,D,20030611,000000,126.00,126.00,125.00,126.00,105400,0
ANTO.L,D,20030612,000000,126.00,126.80,125.00,126.00,156400,0
ANTO.L,D,20030613,000000,125.00,126.50,125.00,126.50,91500,0
ANTO.L,D,20030616,000000,127.60,128.80,122.25,122.25,106500,0
ANTO.L,D,20030617,000000,128.00,134.00,126.65,134.00,166100,0
ANTO.L,D,20030618,000000,130.00,132.00,129.00,130.40,40400,0
ANTO.L,D,20030619,000000,126.00,128.60,126.00,127.00,72700,0
ANTO.L,D,20030620,000000,128.00,128.05,126.00,126.00,582100,0
ANTO.L,D,20030623,000000,128.80,128.80,126.00,126.00,82300,0
ANTO.L,D,20030624,000000,121.00,121.05,121.00,121.00,12500,0
ANTO.L,D,20030625,000000,122.00,124.00,122.00,123.30,43200,0
ANTO.L,D,20030626,000000,123.10,123.30,123.10,123.20,107800,0
ANTO.L,D,20030627,000000,122.00,124.00,122.00,122.00,15800,0
ANTO.L,D,20030630,000000,123.00,123.00,123.00,123.00,30300,0
ANTO.L,D,20030701,000000,125.95,125.95,121.20,122.00,18200,0
ANTO.L,D,20030702,000000,122.60,124.00,122.00,123.60,36000,0
ANTO.L,D,20030703,000000,120.00,123.00,120.00,123.00,406400,0
ANTO.L,D,20030704,000000,124.00,124.00,124.00,124.00,425000,0
ANTO.L,D,20030707,000000,122.00,124.00,122.00,122.40,197200,0
ANTO.L,D,20030708,000000,122.40,123.10,122.40,123.00,8000,0
ANTO.L,D,20030709,000000,124.00,127.10,124.00,127.10,145400,0
ANTO.L,D,20030710,000000,126.00,128.10,126.00,128.00,30600,0
ANTO.L,D,20030711,000000,129.00,129.00,129.00,129.00,12500,0
ANTO.L,D,20030714,000000,130.00,134.00,129.00,134.00,60200,0
ANTO.L,D,20030715,000000,133.95,135.00,132.95,134.45,84500,0
ANTO.L,D,20030716,000000,132.00,134.60,132.00,134.55,176500,0
ANTO.L,D,20030717,000000,134.95,135.00,134.00,134.00,397300,0
ANTO.L,D,20030718,000000,134.00,134.60,134.00,134.00,125700,0
ANTO.L,D,20030721,000000,134.00,134.00,134.00,134.00,1050000,0
ANTO.L,D,20030722,000000,133.00,134.20,131.00,131.00,153100,0
ANTO.L,D,20030723,000000,134.00,134.00,132.05,133.80,84300,0
ANTO.L,D,20030724,000000,131.05,134.00,131.05,132.00,58700,0
ANTO.L,D,20030725,000000,134.00,134.75,133.95,134.70,140500,0
ANTO.L,D,20030728,000000,137.00,137.00,135.00,135.00,2400,0
ANTO.L,D,20030729,000000,134.60,136.00,134.60,135.45,269600,0
ANTO.L,D,20030730,000000,138.00,139.60,134.40,137.95,110000,0
ANTO.L,D,20030731,000000,137.60,143.20,120.00,143.20,82600,0
ANTO.L,D,20030801,000000,143.25,146.00,140.00,144.00,187100,0
ANTO.L,D,20030804,000000,144.10,144.10,142.00,142.00,51800,0
ANTO.L,D,20030805,000000,144.00,145.30,144.00,144.80,570100,0
ANTO.L,D,20030806,000000,143.60,144.00,142.60,142.60,320800,0
ANTO.L,D,20030807,000000,142.60,145.00,142.00,145.00,2003700,0
ANTO.L,D,20030808,000000,144.00,150.00,143.95,144.10,2016100,0
ANTO.L,D,20030811,000000,145.20,146.40,145.20,146.40,69000,0
ANTO.L,D,20030812,000000,146.45,146.45,144.05,146.00,190700,0
ANTO.L,D,20030813,000000,146.00,150.50,146.00,148.00,379200,0
ANTO.L,D,20030814,000000,148.00,148.75,146.05,148.00,279800,0
ANTO.L,D,20030815,000000,148.00,151.40,148.00,151.20,174200,0
ANTO.L,D,20030818,000000,152.00,155.00,148.00,148.00,345900,0
ANTO.L,D,20030819,000000,149.60,149.60,147.00,147.00,956900,0
ANTO.L,D,20030820,000000,148.00,148.60,146.00,147.00,92500,0
ANTO.L,D,20030821,000000,147.00,150.00,146.85,149.00,786400,0
ANTO.L,D,20030822,000000,148.00,151.00,148.00,149.60,408200,0
ANTO.L,D,20030825,000000,149.60,149.60,149.60,149.60,000,0
ANTO.L,D,20030826,000000,144.20,149.05,144.20,148.25,70000,0
ANTO.L,D,20030827,000000,148.20,149.25,148.20,148.80,102300,0
ANTO.L,D,20030828,000000,148.20,150.60,148.20,149.00,58300,0
ANTO.L,D,20030829,000000,151.00,157.95,150.30,156.00,997200,0
ANTO.L,D,20030901,000000,156.00,160.10,156.00,160.10,212800,0
ANTO.L,D,20030902,000000,166.00,172.10,164.00,172.10,2117900,0
ANTO.L,D,20030903,000000,172.00,179.80,172.00,178.00,1004100,0
ANTO.L,D,20030904,000000,178.00,180.85,178.00,179.80,239400,0
ANTO.L,D,20030905,000000,178.00,178.00,174.00,176.10,374200,0
ANTO.L,D,20030908,000000,176.00,184.00,172.00,182.70,388800,0
ANTO.L,D,20030909,000000,184.00,184.00,181.40,181.40,242300,0
ANTO.L,D,20030910,000000,181.00,183.60,179.95,183.40,1111600,0
ANTO.L,D,20030911,000000,183.85,184.00,180.00,182.30,229700,0
ANTO.L,D,20030912,000000,180.00,184.00,180.00,184.00,231700,0
ANTO.L,D,20030915,000000,184.60,192.50,184.40,188.00,228800,0
ANTO.L,D,20030916,000000,188.05,188.20,185.00,185.60,401000,0
ANTO.L,D,20030917,000000,185.00,185.40,185.00,185.00,164400,0
ANTO.L,D,20030918,000000,186.00,190.00,186.00,190.00,303000,0
ANTO.L,D,20030919,000000,190.00,190.00,176.90,176.90,1118500,0
ANTO.L,D,20030922,000000,186.95,186.95,182.60,184.00,337300,0
ANTO.L,D,20030923,000000,184.00,185.00,180.60,184.00,1541800,0
ANTO.L,D,20030924,000000,187.00,188.00,182.15,184.60,746400,0
ANTO.L,D,20030925,000000,185.00,185.00,180.05,180.70,297300,0
ANTO.L,D,20030926,000000,182.00,182.05,179.00,179.00,395200,0
ANTO.L,D,20030929,000000,179.05,179.45,179.00,179.25,37100,0
ANTO.L,D,20030930,000000,179.80,180.60,178.60,178.60,226400,0
ANTO.L,D,20031001,000000,180.60,180.60,173.00,174.20,132200,0
ANTO.L,D,20031002,000000,174.30,178.00,170.00,173.80,422400,0
ANTO.L,D,20031003,000000,170.05,177.00,170.05,177.00,363500,0
ANTO.L,D,20031006,000000,176.95,179.00,176.95,179.00,267600,0
ANTO.L,D,20031007,000000,179.00,179.00,177.00,178.00,147300,0
ANTO.L,D,20031008,000000,176.45,179.00,176.45,178.85,198900,0
ANTO.L,D,20031009,000000,178.30,178.35,175.70,175.70,768600,0
ANTO.L,D,20031010,000000,175.70,179.00,175.70,179.00,411800,0
ANTO.L,D,20031013,000000,179.00,184.00,179.00,184.00,360200,0
ANTO.L,D,20031014,000000,184.00,184.75,182.70,184.00,653600,0
ANTO.L,D,20031015,000000,183.80,184.00,183.60,184.00,320800,0
ANTO.L,D,20031016,000000,183.60,186.80,183.60,185.00,92300,0
ANTO.L,D,20031017,000000,185.95,186.80,185.00,185.00,235900,0
ANTO.L,D,20031020,000000,184.40,185.00,183.60,185.00,35700,0
ANTO.L,D,20031021,000000,186.00,188.00,186.00,188.00,45100,0
ANTO.L,D,20031022,000000,188.00,190.00,188.00,189.00,297800,0
ANTO.L,D,20031023,000000,188.00,189.00,185.60,189.00,824600,0
ANTO.L,D,20031024,000000,189.00,189.10,187.80,188.00,432900,0
ANTO.L,D,20031027,000000,190.00,190.00,186.00,186.00,80000,0
ANTO.L,D,20031028,000000,186.05,187.00,186.00,187.00,626200,0
ANTO.L,D,20031029,000000,187.00,187.30,185.10,186.40,196800,0
ANTO.L,D,20031030,000000,185.45,197.95,185.45,195.00,297400,0
ANTO.L,D,20031031,000000,200.00,209.80,199.50,209.60,1436300,0
ANTO.L,D,20031103,000000,206.00,210.00,206.00,209.00,222000,0
ANTO.L,D,20031104,000000,212.00,214.00,211.00,213.30,768400,0
ANTO.L,D,20031105,000000,208.00,215.30,207.60,207.60,241100,0
ANTO.L,D,20031106,000000,208.60,208.60,206.00,206.40,99100,0
ANTO.L,D,20031107,000000,204.80,204.80,197.90,198.00,1461200,0
ANTO.L,D,20031110,000000,199.00,199.00,193.00,193.00,237400,0
ANTO.L,D,20031111,000000,197.00,198.15,196.60,197.10,792000,0
ANTO.L,D,20031112,000000,197.00,197.30,196.95,196.95,787100,0
ANTO.L,D,20031113,000000,200.00,200.00,196.05,196.05,356800,0
ANTO.L,D,20031114,000000,197.00,197.00,196.60,197.00,177200,0
ANTO.L,D,20031117,000000,198.00,198.00,189.40,196.00,216200,0
ANTO.L,D,20031118,000000,195.65,196.00,195.35,195.95,584700,0
ANTO.L,D,20031119,000000,194.60,195.60,194.60,195.55,128500,0
ANTO.L,D,20031120,000000,194.60,195.25,191.20,191.20,220300,0
ANTO.L,D,20031121,000000,192.00,194.00,188.00,188.10,448100,0
ANTO.L,D,20031124,000000,188.00,191.00,188.00,191.00,127300,0
ANTO.L,D,20031125,000000,191.00,192.00,190.05,190.05,42500,0
ANTO.L,D,20031126,000000,193.00,194.00,189.80,189.80,2163900,0
ANTO.L,D,20031127,000000,192.00,193.00,192.00,193.00,242200,0
ANTO.L,D,20031128,000000,192.40,192.40,191.00,191.00,194900,0
ANTO.L,D,20031201,000000,190.00,192.40,190.00,190.20,434300,0
ANTO.L,D,20031202,000000,189.00,194.40,189.00,192.40,1295400,0
ANTO.L,D,20031203,000000,194.00,194.00,193.10,193.55,274300,0
ANTO.L,D,20031204,000000,194.00,199.80,194.00,195.40,640900,0
ANTO.L,D,20031205,000000,192.40,196.80,192.40,195.80,245700,0
ANTO.L,D,20031208,000000,196.60,196.60,191.40,192.00,324700,0
ANTO.L,D,20031209,000000,197.00,199.60,190.10,196.25,107300,0
ANTO.L,D,20031210,000000,199.00,199.00,194.45,196.00,497400,0
ANTO.L,D,20031211,000000,195.00,195.75,193.45,193.60,567200,0
ANTO.L,D,20031212,000000,195.95,195.95,186.00,186.00,484000,0
ANTO.L,D,20031215,000000,189.00,199.00,189.00,196.60,167900,0
ANTO.L,D,20031216,000000,195.20,197.00,194.70,195.80,800700,0
ANTO.L,D,20031217,000000,196.75,197.00,195.00,197.00,455200,0
ANTO.L,D,20031218,000000,196.00,198.60,196.00,198.00,827100,0
ANTO.L,D,20031219,000000,198.60,200.50,198.00,200.50,1877500,0
ANTO.L,D,20031222,000000,201.40,207.00,201.00,205.50,534500,0
ANTO.L,D,20031223,000000,206.20,209.20,205.00,208.80,373900,0
ANTO.L,D,20031224,000000,208.00,215.60,208.00,212.40,355800,0
ANTO.L,D,20031225,000000,212.40,212.40,212.40,212.40,000,0
ANTO.L,D,20031226,000000,212.40,212.40,212.40,212.40,000,0
ANTO.L,D,20031229,000000,212.00,212.00,208.50,210.20,300400,0
ANTO.L,D,20031230,000000,211.70,211.90,209.20,211.00,432300,0
