<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
III.L,D,20061117,000000,1167.65,1191.76,1156.47,1170.00,4786400,0
III.L,D,20061120,000000,1161.18,1170.59,1157.06,1164.71,1540100,0
III.L,D,20061121,000000,1159.41,1176.47,1159.41,1171.76,3626100,0
III.L,D,20061122,000000,1171.76,1176.47,1158.24,1160.00,3053600,0
III.L,D,20061123,000000,1167.06,1167.06,1148.82,1151.76,1091300,0
III.L,D,20061124,000000,1154.12,1159.41,1131.76,1153.53,2218400,0
III.L,D,20061127,000000,1158.24,1160.59,1142.94,1147.06,3543900,0
III.L,D,20061128,000000,1147.06,1147.06,1128.82,1132.94,4592900,0
III.L,D,20061129,000000,1131.76,1151.76,1126.47,1147.06,4590300,0
III.L,D,20061130,000000,1143.53,1155.88,1141.18,1145.88,2901100,0
III.L,D,20061201,000000,1155.88,1155.88,1128.24,1135.29,5785800,0
III.L,D,20061204,000000,1132.35,1141.76,1125.88,1127.06,1980700,0
III.L,D,20061205,000000,1125.29,1135.29,1108.24,1123.53,4210500,0
III.L,D,20061206,000000,1127.06,1167.06,1117.06,1162.35,7256300,0
III.L,D,20061207,000000,1154.71,1167.06,1152.35,1165.29,2017600,0
III.L,D,20061208,000000,1157.06,1168.82,1157.06,1167.06,2944800,0
III.L,D,20061211,000000,1167.06,1167.65,1161.18,1164.71,3448500,0
III.L,D,20061212,000000,1161.76,1167.06,1156.47,1166.47,1758400,0
III.L,D,20061213,000000,1161.18,1172.35,1156.47,1166.47,2886200,0
III.L,D,20061214,000000,1163.53,1174.71,1162.35,1174.12,2749500,0
III.L,D,20061215,000000,1171.18,1182.35,1168.82,1169.41,3066600,0
III.L,D,20061218,000000,1167.06,1178.82,1164.12,1178.24,1645000,0
III.L,D,20061219,000000,1169.41,1173.53,1160.00,1166.47,2355500,0
III.L,D,20061220,000000,1172.35,1178.82,1161.76,1164.12,2044000,0
III.L,D,20061221,000000,1161.18,1164.71,1151.18,1152.94,2019300,0
III.L,D,20061222,000000,1144.12,1159.41,1144.12,1159.41,444000,0
III.L,D,20061225,000000,1159.41,1159.41,1159.41,1159.41,000,0
III.L,D,20061226,000000,1159.41,1159.41,1159.41,1159.41,000,0
III.L,D,20061227,000000,1155.88,1170.59,1152.94,1161.76,1131700,0
III.L,D,20061228,000000,1169.41,1178.82,1168.82,1175.88,838900,0
III.L,D,20061229,000000,1181.76,1190.00,1161.18,1187.65,720200,0
III.L,D,20070101,000000,1187.65,1187.65,1187.65,1187.65,000,0
III.L,D,20070102,000000,1185.88,1217.06,1182.94,1213.53,2275200,0
III.L,D,20070103,000000,1207.65,1223.53,1204.71,1215.29,2653100,0
III.L,D,20070104,000000,1211.76,1211.76,1197.06,1199.41,1450100,0
III.L,D,20070105,000000,1200.00,1202.35,1186.47,1194.71,3421600,0
III.L,D,20070108,000000,1192.94,1204.71,1188.24,1188.82,2845600,0
III.L,D,20070109,000000,1200.00,1200.59,1188.24,1192.94,2238400,0
III.L,D,20070110,000000,1182.94,1191.76,1175.29,1187.65,2246700,0
III.L,D,20070111,000000,1187.65,1207.06,1176.47,1206.47,2096500,0
III.L,D,20070112,000000,1202.35,1215.88,1202.35,1205.88,3921600,0
III.L,D,20070115,000000,1215.29,1215.88,1207.65,1211.18,3547300,0
III.L,D,20070116,000000,1211.76,1220.59,1202.94,1202.94,3252900,0
III.L,D,20070117,000000,1205.88,1213.53,1203.53,1212.94,2689100,0
III.L,D,20070118,000000,1218.82,1222.94,1212.35,1218.82,2286000,0
III.L,D,20070119,000000,1217.65,1229.41,1210.59,1229.41,2419600,0
III.L,D,20070122,000000,1225.29,1264.71,1224.12,1255.29,9021300,0
III.L,D,20070123,000000,1263.53,1270.00,1248.82,1262.35,4995900,0
III.L,D,20070124,000000,1265.29,1277.65,1263.53,1274.12,7737300,0
III.L,D,20070125,000000,1275.29,1299.41,1271.76,1288.24,16297500,0
III.L,D,20070126,000000,1285.88,1288.24,1269.41,1270.59,3481300,0
III.L,D,20070129,000000,1264.12,1271.76,1261.76,1263.53,2846600,0
III.L,D,20070130,000000,1262.94,1262.94,1251.18,1257.06,2766300,0
III.L,D,20070131,000000,1251.76,1260.00,1236.47,1241.18,3455700,0
III.L,D,20070201,000000,1247.06,1270.59,1247.06,1257.65,4589500,0
III.L,D,20070202,000000,1252.94,1284.71,1252.94,1281.18,6429500,0
III.L,D,20070205,000000,1285.88,1300.00,1277.06,1298.82,4628000,0
